Source,Target,Weight,Type
"Brandes, Georg","Richard Beer-Hofmann",31,Directed
"Brandes, Georg","Olga Schnitzler",23,Directed
"Brandes, Georg","Heinrich Schnitzler",16,Directed
"Brandes, Georg","Lili Cappellini",14,Directed
"Brandes, Georg","Johann Wolfgang von Goethe",13,Directed
"Brandes, Georg","Paul Goldmann",12,Directed
"Brandes, Georg","William Shakespeare",8,Directed
"Brandes, Georg","Peter Nansen",8,Directed
"Brandes, Georg","Gaius Iulius Caesar",8,Directed
"Brandes, Georg","Louise Schnitzler",6,Directed
"Brandes, Georg","Paula Beer-Hofmann",6,Directed
"Brandes, Georg","Jakob Wassermann",6,Directed
"Brandes, Georg","Mirjam Beer-Hofmann",5,Directed
"Brandes, Georg","Hugo von Hofmannsthal",5,Directed
"Brandes, Georg","Reinhold Philipp",5,Directed
"Brandes, Georg","Voltaire",5,Directed
"Brandes, Georg","Gertrud Rung",5,Directed
"Brandes, Georg","Henrik Ibsen",4,Directed
"Brandes, Georg","Edith Philipp",4,Directed
"Brandes, Georg","Emilie Brandes",4,Directed
"Brandes, Georg","Naëmah Beer-Hofmann",4,Directed
"Brandes, Georg","Otto Brahm",3,Directed
"Brandes, Georg","Jeanne Marni",3,Directed
"Brandes, Georg","André Antoine",3,Directed
"Brandes, Georg","Grete Prozor",3,Directed
"Brandes, Georg","Gerda Philipp",3,Directed
"Brandes, Georg","Georg Philipp",3,Directed
"Brandes, Georg","Peter Altenberg",2,Directed
"Brandes, Georg","Gabriele D’Annunzio",2,Directed
"Brandes, Georg","Karl Larsen",2,Directed
"Brandes, Georg","Marie Reinhard",2,Directed
"Brandes, Georg","Ludwig Fulda",2,Directed
"Brandes, Georg","Émile Soutif",2,Directed
"Brandes, Georg","Felix Salten",2,Directed
"Brandes, Georg","Theodor Gomperz",2,Directed
"Brandes, Georg","Paul Bourget",2,Directed
"Brandes, Georg","Karl Lanckoroński",2,Directed
"Brandes, Georg","Friedrich von Schiller",2,Directed
"Brandes, Georg","Gabriel Beer-Hofmann",2,Directed
"Brandes, Georg","Édouard Dujardin",2,Directed
"Brandes, Georg","Leopold Schönhoff",2,Directed
"Brandes, Georg","Homer",2,Directed
"Brandes, Georg","?? [Fotograf in Paris]",2,Directed
"Brandes, Georg","?? [Schwede, mit dem Arthur Schnitzler über den Nobelpreis spricht]",2,Directed
"Brandes, Georg","Anatole France",2,Directed
"Brandes, Georg","Romain Rolland",2,Directed
"Brandes, Georg","Napoleon Bonaparte",2,Directed
"Brandes, Georg","?? [dänischer Journalist, der Schnitzler interviewt]",2,Directed
"Brandes, Georg","Giacomo Girolamo Casanova",2,Directed
"Brandes, Georg","Julius Bangert",2,Directed
"Brandes, Georg","Jesus",2,Directed
"Brandes, Georg","Erich Reiss",2,Directed
"Brandes, Georg","Emil Granichstaedten",1,Directed
"Brandes, Georg","–r–",1,Directed
"Brandes, Georg","Emanuel Reicher",1,Directed
"Brandes, Georg","Rudolf Rittner",1,Directed
"Brandes, Georg","Agnes Sorma",1,Directed
"Brandes, Georg","Josef Jarno",1,Directed
"Brandes, Georg","Alfred Forster",1,Directed
"Brandes, Georg","Astrid Brandes",1,Directed
"Brandes, Georg","Heinrich Heine",1,Directed
"Brandes, Georg","August von Platen",1,Directed
"Brandes, Georg","Raffaello Sanzio da Urbino",1,Directed
"Brandes, Georg","Rembrandt van Rijn",1,Directed
"Brandes, Georg","Joris-Karl Huysmans",1,Directed
"Brandes, Georg","V. A.",1,Directed
"Brandes, Georg","Johann III. Sobieski",1,Directed
"Brandes, Georg","Theodor Barth",1,Directed
"Brandes, Georg","Annie Vivanti",1,Directed
"Brandes, Georg","Adolf Paul",1,Directed
"Brandes, Georg","Bech",1,Directed
"Brandes, Georg","Ignác Darányi",1,Directed
"Brandes, Georg","Sandór Hegedüs",1,Directed
"Brandes, Georg","Honoré de Balzac",1,Directed
"Brandes, Georg","Wilhelm Hegeler",1,Directed
"Brandes, Georg","Ewelina Hańska",1,Directed
"Brandes, Georg","Karl Federn",1,Directed
"Brandes, Georg","Dante Alighieri",1,Directed
"Brandes, Georg","Ralph Waldo Emerson",1,Directed
"Brandes, Georg","Edward Gibbon",1,Directed
"Brandes, Georg","Georg Hirschfeld",1,Directed
"Brandes, Georg","Ellen Key",1,Directed
"Brandes, Georg","Julie Wassermann",1,Directed
"Brandes, Georg","Helge Rode",1,Directed
"Brandes, Georg","Fjodor Mihajlovič Dostojevskij",1,Directed
"Brandes, Georg","Gustave Flaubert",1,Directed
"Brandes, Georg","Arno Holz",1,Directed
"Brandes, Georg","Georges Clemenceau",1,Directed
"Brandes, Georg","Eva Marie Goldmann",1,Directed
"Brandes, Georg","Heinrich von Kleist",1,Directed
"Brandes, Georg","Paul Schlenther",1,Directed
"Brandes, Georg","Alfred von Berger",1,Directed
"Brandes, Georg","Hedwig Bleibtreu",1,Directed
"Brandes, Georg","Alexander Römpler",1,Directed
"Brandes, Georg","Josef Hoffmann",1,Directed
"Brandes, Georg","Ernst von Dohnányi",1,Directed
"Brandes, Georg","Moritz Prozor",1,Directed
"Brandes, Georg","Märta Margareta Prozor",1,Directed
"Brandes, Georg","Suzanne Desprès",1,Directed
"Brandes, Georg","Théodore Barrière",1,Directed
"Brandes, Georg","Henri Murger",1,Directed
"Brandes, Georg","Eduard Bacher",1,Directed
"Brandes, Georg","Moriz Benedikt",1,Directed
"Brandes, Georg","Ernst Benedikt",1,Directed
"Brandes, Georg","Peter Michael Braunwarth",1,Directed
"Brandes, Georg","Reinhard Urbach",1,Directed
"Brandes, Georg","Werner Welzig",1,Directed
"Brandes, Georg","Richard Miklin",1,Directed
"Brandes, Georg","Konstanze Fliedl",1,Directed
"Brandes, Georg","Walter Ruprechter",1,Directed
"Brandes, Georg","Susanne Pertlik",1,Directed
"Brandes, Georg","Helene Heyman",1,Directed
"Brandes, Georg","Erich Holm",1,Directed
"Brandes, Georg","Jeanne d’ Arc",1,Directed
"Brandes, Georg","August Strindberg",1,Directed
"Brandes, Georg","Johann Schnitzler",1,Directed
"Brandes, Georg","Berta Zuckerkandl",1,Directed
"Brandes, Georg","Bertha Knudtzon",1,Directed
"Brandes, Georg","Carl Sonderhof",1,Directed
"Brandes, Georg","?? [Russischer Flüchtling in Stockholm]",1,Directed
"Brandes, Georg","Franz Ankner",1,Directed
"Brandes, Georg","Robert Adam",1,Directed
"Brandes, Georg","Karl Schönherr",1,Directed
"Brandes, Georg","Hermann Bahr",1,Directed
"Brandes, Georg","H. G.",1,Directed
"Brandes, Georg","Ferdinand Lassalle",1,Directed
"Brandes, Georg","?? [Dänischer Journalist]",1,Directed
"Brandes, Georg","?? [Korrespondent aus Russland]",1,Directed
"Brandes, Georg","Georg Herwegh",1,Directed
"Brandes, Georg","Sophie Hatzfeld",1,Directed
"Brandes, Georg","Emma Herwegh",1,Directed
"Brandes, Georg","Marcel Herwegh",1,Directed
"Brandes, Georg","?? [Journalist, der fiktives russisches Interview verantwortet]",1,Directed
"Brandes, Georg","Lew Nikolajewitsch Tolstoi",1,Directed
"Brandes, Georg","Maurice Maeterlinck",1,Directed
"Brandes, Georg","Eugen Deimel",1,Directed
"Brandes, Georg","Hans Brecka",1,Directed
"Brandes, Georg","Friedrich Funder",1,Directed
"Brandes, Georg","Nicolas Eugène Géruzez",1,Directed
"Brandes, Georg","Elisabeth Steinrück",1,Directed
"Brandes, Georg","Abraham Sonne",1,Directed
"Brandes, Georg","Rudolf Jeremias Kreutz",1,Directed
"Brandes, Georg","?? [Staatsmann aus der Umgebung Renners]",1,Directed
"Brandes, Georg","Karl Renner",1,Directed
"Brandes, Georg","Markus Hajek",1,Directed
"Brandes, Georg","Gisela Hajek",1,Directed
"Brandes, Georg","Buonarroti Michelangelo",1,Directed
"Brandes, Georg","Molière",1,Directed
"Brandes, Georg","Fridtjof Nansen",1,Directed
"Brandes, Georg","Joseph Gollomb",1,Directed
"Brandes, Georg","Ernst Toller",1,Directed
"Brandes, Georg","?? [Köchin von Georg Brandes]",1,Directed
"Brandes, Georg","Sokrates",1,Directed
"Brandes, Georg","Axel Fraenckel",1,Directed
"Brandes, Georg","Valdemar Meisen",1,Directed
"Brandes, Georg","Charles Maurice de Talleyrand-Périgord",1,Directed
"Brandes, Georg","Armand-Louis de Gontaut de Biron",1,Directed
"Brandes, Georg","Erwin Magnus",1,Directed
"Brandes, Georg","Karen Stampe-Bendix",1,Directed
"Brandes, Georg","Lillian Ellis",1,Directed
"Brandes, Georg","Friedrich II. von Preußen",1,Directed
"Brandes, Georg","Ernst Lens",1,Directed
"Brandes, Georg","Sutton Vane",1,Directed
"Brandes, Georg","Hans Zbinden",1,Directed
"Brandes, Georg","Otto Rung",1,Directed
"Brandes, Georg","?? [Kusine von Gertrud Rung]",1,Directed
"Brandes, Georg","Nikolaj Ivanovič Bucharin",1,Directed
"Brandes, Georg","Victor Barnowsky",1,Directed
"Brandes, Georg","Albert Bassermann",1,Directed
"Brandes, Georg","Dorothy Donnelly",1,Directed
"Brandes, Georg","Evgenij A. Preobraženskij",1,Directed
"Brandes, Georg","?? [Schuldirektor von Georg Brandes]",1,Directed
"Brandes, Georg","Simon Petrus",1,Directed
"Brandes, Georg","Paulus",1,Directed
"Brandes, Georg","Panaït Istrati",1,Directed
