Source,Target,Weight,Type
"Sosnosky, Theodor von","Norddeutsche Allgemeine Zeitung",8,Directed
"Sosnosky, Theodor von","Lieutenant Gustl. Novelle",7,Directed
"Sosnosky, Theodor von","Frau Bertha Garlan. Roman",6,Directed
"Sosnosky, Theodor von","Die deutsche Lyrik des 19. Jahrhunderts. Eine poetische Revue",5,Directed
"Sosnosky, Theodor von","Neues Wiener Tagblatt",5,Directed
"Sosnosky, Theodor von","Bücher und Zeitschriftenschau [Frau Bertha Garlan]",5,Directed
"Sosnosky, Theodor von","Anfang vom Ende",4,Directed
"Sosnosky, Theodor von","Wie wir so still",4,Directed
"Sosnosky, Theodor von","Ohnmacht",4,Directed
"Sosnosky, Theodor von","Reigen. Zehn Dialoge",4,Directed
"Sosnosky, Theodor von","»Jung-Wien«. Studienblätter",4,Directed
"Sosnosky, Theodor von","Freiwild. Schauspiel in 3 Akten",4,Directed
"Sosnosky, Theodor von","Der Fall Schnitzler. Eine unbefangene Betrachtung",4,Directed
"Sosnosky, Theodor von","Anatol",2,Directed
"Sosnosky, Theodor von","?? [Zeitschrift, die Theodor von Sosnoskys Besprechung von »Bertha Garlan« zurückweist]",2,Directed
"Sosnosky, Theodor von","Das Vermächtnis. Schauspiel in drei Akten",2,Directed
"Sosnosky, Theodor von","Neue Erzählungsliteratur",2,Directed
"Sosnosky, Theodor von","Neue Bahnen. Zeitschrift für Kunst und öffentliches Leben",2,Directed
"Sosnosky, Theodor von","Morgenandacht",1,Directed
"Sosnosky, Theodor von","Der Blumen Rache",1,Directed
"Sosnosky, Theodor von","Die Heideschenke",1,Directed
"Sosnosky, Theodor von","?? [Gedicht von Arthur Schnitzler, das Theodor von Sosnosky nicht in seine Lyrikanthologie aufnimmt]",1,Directed
"Sosnosky, Theodor von","Decamerone",1,Directed
"Sosnosky, Theodor von","Heptameron",1,Directed
"Sosnosky, Theodor von","Lettres de femmes",1,Directed
"Sosnosky, Theodor von","Artur Schnitzler als Lyriker. Ein Gedenkblatt zu seinem 70. Geburtstag",1,Directed
"Sosnosky, Theodor von","Pariserinnen",1,Directed
"Sosnosky, Theodor von","Neues Wiener Journal",1,Directed
"Sosnosky, Theodor von","Literatur. Aus der Bilanz der Belletristik",1,Directed
"Sosnosky, Theodor von","Neues Wiener Abendblatt",1,Directed
"Sosnosky, Theodor von","Die Toten schweigen",1,Directed
"Sosnosky, Theodor von","Liebelei. Schauspiel in drei Akten",1,Directed
"Sosnosky, Theodor von","Sterben. Novelle",1,Directed
"Sosnosky, Theodor von","Die drei Elixire",1,Directed
"Sosnosky, Theodor von","Ein Abschied",1,Directed
"Sosnosky, Theodor von","Neue Freie Presse",1,Directed
"Sosnosky, Theodor von","Börsenblatt für den Deutschen Buchhandel",1,Directed
"Sosnosky, Theodor von","Die Weber. Schauspiel aus den vierziger Jahren",1,Directed
"Sosnosky, Theodor von","Das literarische Echo",1,Directed
"Sosnosky, Theodor von","Die Nation. Wochenschrift für Politik, Volkswirtschaft und Literatur",1,Directed
"Sosnosky, Theodor von","Die Lebensgefährtinnen",1,Directed
"Sosnosky, Theodor von","Monte Carlo",1,Directed
"Sosnosky, Theodor von","Stille Bücher",1,Directed
"Sosnosky, Theodor von","Die Troika",1,Directed
"Sosnosky, Theodor von","Aus Spätherbsttagen. Erzählungen",1,Directed
